"","...1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","rank","Y"
"164","ch25hl1.2",14.0717486919138,0.134410904124147,0.527806672535785,0.254659349944149,0.798986215305647,0.928168477182231,"ENSDARG00000045373",1.22441158579817,"560686"
"165","znf592",244.052358621697,0.20096651620273,0.147165925634075,1.36557776765818,0.172071528610156,0.46379809784296,"ENSDARG00000061742",2.75984502460362,"117603"
"166","sec11a",17.6054416694812,0.551131666678667,0.439441275863199,1.25416454245467,0.209782204809477,0.510218071707022,"ENSDARG00000062045",2.56168540640058,"503566"
"167","malt3",12.5615515841056,1.18380257567633,0.66441246503841,1.78172842619364,0.0747935289822736,0.289450010008225,"ENSDARG00000026348",3.59302390867616,"393995"
"168","LOC570903",409.379522824799,-0.127353122807996,0.111400513943811,-1.14320049611468,0.25295535635055,0.559424120065818,"ENSDARG00000077327",0.374542262937456,"100144772"
"169","si:dkey-184n3.2",12.7042368211862,0.0306132427784154,0.531732258681739,0.0575726642094486,0.95408902434548,0.983566141405224,"ENSDARG00000042929",1.04699829496362,"100149388"
"170","pard6a",75.0054925973519,0.088350618918189,0.207816019693965,0.425138634876638,0.670735615147123,0.870530376310762,"ENSDARG00000017615",1.39938023582941,"559403"
"171","ranbp10",274.572372822968,-0.100879052021948,0.120250817684268,-0.838905331079057,0.401522435984798,0.698843415872545,"ENSDARG00000002642",-0.0875081332538842,"100037368"
"172","tsnaxip1",24.8383475958519,-0.638923243111703,0.378290165921033,-1.68897661284982,0.0912239118885125,0.323912015566957,"ENSDARG00000053836",1.3944382245081,"393571"
"173","nutf2",365.903358983814,-0.241480135208963,0.203839598149167,-1.18465762983035,0.236152841240837,0.541059414843433,"ENSDARG00000044356",0.443276051203444,"565809"
"174","edc4",440.614914813068,0.239896005350005,0.120565466195782,1.98975720759414,0.0466176874407712,0.219794784498324,"ENSDARG00000057101",4.06577525104993,"378728"
"175","nrn1la",50.5534287473184,0.20516321726774,0.249350207303739,0.822791444555832,0.410626602724411,0.706207990469761,"ENSDARG00000075825",1.89007098661685,"415137"
"176","pskh1",25.9753609187873,-0.231035993700366,0.391621437818807,-0.589947258728109,0.555226009198051,0.806130659961634,"ENSDARG00000089967",-0.41161997565147,"100148546"
"177","fan1",86.3459986343256,-0.128770544797076,0.211007556579502,-0.610265086637117,0.541686220593436,0.798421104566016,"ENSDARG00000010516",-0.386931626019131,"559990"
"178","mbtps1",234.286773815453,-0.0622970404097175,0.144801565490298,-0.430223528307721,0.667033048435199,0.868042439752151,"ENSDARG00000014329",-0.59508431358489,"562868"
"179","igf1ra",109.672677152317,0.183717228471919,0.204806948483541,0.897026345210563,0.369704859204846,0.671662837994021,"ENSDARG00000074806",1.99505026948285,"561025"
"180","synm",106.122760176014,0.300460063049815,0.227727339725848,1.31938511823625,0.187040394394309,0.483515109490208,"ENSDARG00000074480",2.67643067265117,"100000934"
"181","ttc23",16.3603932404675,-0.837662282521355,0.46608594339073,-1.79722708740676,0.0722995759515329,0.283387136521442,"ENSDARG00000063538",1.62693701495864,"558396"
"182","tle3a",529.099538898618,0.0868158180644129,0.107154704742127,0.810191379588415,0.417830191186398,0.712086103317576,"ENSDARG00000094380",1.87268017017655,"100538182"
"183","pias1b",97.3338134879836,0.122638993735664,0.251036688845169,0.488530159873578,0.625174368338331,0.84574274884548,"ENSDARG00000079056",1.4697246788147,"436935"
"184","zc3h18",245.010406859721,0.0349103201931535,0.14279970830754,0.244470528735038,0.806866424264858,0.930777147236265,"ENSDARG00000010169",1.21459714576941,"568087"
"185","tango6",70.8360164005915,-0.372160065429252,0.206052347645137,-1.80614329165608,0.0708959601119356,0.279378535270245,"ENSDARG00000101209",1.64654182715302,"100000883"
"186","has3",35.9394595502327,0.526778863178301,0.3426597983616,1.53732321590409,0.124214179038827,0.38754316604661,"ENSDARG00000070971",3.08574795304534,"792998"
"187","tbc1d15",168.324168442307,0.059499385302164,0.187502668228162,0.317325539227859,0.750996600483947,0.90826948528947,"ENSDARG00000055504",1.28635415388078,"566530"
"188","tph2",50.5701443004981,0.394345783049943,0.314040036688231,1.25571817914872,0.209218165745412,0.509594087022831,"ENSDARG00000035468",2.56437771621416,"30682"
"189","si:ch211-218c6.8",14.4759921210532,0.152179096907941,0.546366536168123,0.278529314725663,0.780606065081656,0.920598064584863,"ENSDARG00000099515",1.24768465449684,"100006857"
"190","si:ch211-242e8.1",425.011438109365,-0.131211438147725,0.201525222956302,-0.651091889257836,0.514987171878022,0.783505209388932,"ENSDARG00000006865",-0.33638671239665,"101882017"
"191","si:dkey-8l13.5",16.9660570620014,-0.572271014458727,0.492151138755391,-1.16279526631992,0.244912578202833,0.550940624945054,"ENSDARG00000045824",0.406853955776029,"100008541"
"192","znf143b",24.5562913043864,0.0159142324439908,0.399913181649215,0.0397942182809819,0.96825718572537,0.988858402442931,"ENSDARG00000026281",1.03225753926148,"567419"
"193","swap70b",25.9984301732246,-0.0496098662556235,0.399591591320568,-0.124151426939874,0.901195380284216,0.967348850491081,"ENSDARG00000099532",-0.895966803380185,"553668"
"194","slc6a15",446.537962723729,-0.338526776759195,0.153167298036095,-2.21017659186896,0.0270929088767882,0.155932351006245,"ENSDARG00000058585",2.60848325039992,"494102"
"195","ctsd",72.5075628185369,0.328819257941544,0.234616801717724,1.40151624067043,0.161059754464514,0.447393776237134,"ENSDARG00000027750",2.82597983711289,"30121"
"196","bhlhe41",30.3336731741595,-2.01557798968602,0.651712113990234,-3.0927428636323,0.00198315888436458,0.0264267451335094,"ENSDARG00000110581",5.22306430942443,"58128"
"197","tbxas1",351.363556558728,-0.442494259927945,0.131634614230115,-3.36153421739366,0.000775107522908984,0.0134842234725419,"ENSDARG00000044625",6.16250879899693,"796934"
"198","hipk2",2812.4310457824,0.0859172751875574,0.0825007431179087,1.04141213691574,0.297684312052196,0.608204033963743,"ENSDARG00000038116",2.21172170951994,"791759"
"199","si:ch211-1e14.1",1133.42941824231,-0.206206138438249,0.123090477970589,-1.67524037470647,0.0938870788416316,0.329507530185195,"ENSDARG00000071562",1.36566250775686,"100005543"
"200","LOC110439214",134.664257901308,0.112642820672622,0.272953210058749,0.412681794980088,0.67983976460237,0.875635144966918,"ENSDARG00000098211",1.38589814887015,"563257"
"201","fam107b",71.6958195143387,-0.0245154616934248,0.262191399509167,-0.0935021581154788,0.92550463527939,0.97405883322712,"ENSDARG00000056713",-0.922583861424481,"58041"
"202","prrt4",70.2729695584807,0.485326468308729,0.284797800342653,1.70410890717839,0.088360742878937,0.317869841363192,"ENSDARG00000059058",3.42632749305342,"407664"
"203","impdh1a",23.5158747470386,0.0782755713627103,0.401666758053665,0.194876896813682,0.845489321101716,0.947435811997865,"ENSDARG00000019205",1.16783974099918,"562931"
"204","shank3a",604.950582139998,0.00864804115955336,0.16320366461789,0.0529892584201529,0.95774046622935,0.985086059840767,"ENSDARG00000045822",1.04317844979251,"550285"
"205","LOC795545",29.5701777140829,2.48229045424384,0.512168707285993,4.84662654889172,1.25578496157277e-06,8.34278009253562e-05,"ENSDARG00000062448",14.5877497135151,"394144"
"206","zgc:77650",21.1805875774119,2.51165330170458,0.602733253490443,4.16710590822646,3.08491195468448e-05,0.00112455160240745,"ENSDARG00000071774",11.3864023478307,"565828"
"207","arf5",84.1737550264431,0.909111889396723,0.300862493176316,3.02168568703561,0.00251371412668461,0.0316127998812681,"ENSDARG00000098578",6.9859938878158,"405855"
"208","LOC110439213",12.2234542590428,-0.0641786895935785,0.602976469237381,-0.106436474502478,0.915236054960653,0.970714341232211,"ENSDARG00000086458",-0.911426736584903,"100003996"
"209","slc18a2",46.5516197782564,-0.0304923447514882,0.306299140823659,-0.0995508660895759,0.920700903141253,0.972615333867645,"ENSDARG00000101411",-0.917379952240098,"563643"
"210","zgc:91976",85.2647252560117,-0.266705706057113,0.220283516986943,-1.21073836892173,0.225995692290858,0.53155682052337,"ENSDARG00000071107",0.48723934055143,"562031"
"211","minpp1a",39.9845737197509,0.11049654979558,0.290474663339136,0.380399958211063,0.703648545636652,0.886864155402368,"ENSDARG00000086856",1.3514762724263,"793869"
"212","ptena",26.0027320754347,0.224825218117047,0.470493245927648,0.477850043678673,0.632756939762941,0.850831541871928,"ENSDARG00000112954",1.45766891199486,"571549"
"213","fas",15.0162496365919,-1.26043000840808,0.821505689097424,-1.53429248894538,0.124957712728889,0.388606867505731,"ENSDARG00000045444",1.07977989708446,"445222"
"214","slc16a12a",16.1125188661949,-0.43426291240748,0.42803463745046,-1.0145508667105,0.31031997045,0.621249806547789,"ENSDARG00000094154",0.170151351074714,"100334378"
"215","pank1a",305.958822192638,0.201106025545112,0.129818966890329,1.54912668281367,0.12135126975679,0.382450478215967,"ENSDARG00000054418",3.10906588327309,"566813"
"216","zgc:65997",17.5607030139178,-0.690739605949392,0.486894627415756,-1.41866343774538,0.155997161464964,0.440297121265535,"ENSDARG00000099758",0.857917467635555,"562894"
"217","zgc:165461",94.3941596114758,0.571513169199047,0.284314895998801,2.01014149185295,0.0444162157090118,0.213869677321544,"ENSDARG00000035452",4.11415065754863,"100003644"
"218","tbc1d12a",55.2510490279046,0.46160394268186,0.289259453620807,1.59581281407999,0.110530591501685,0.36253905268045,"ENSDARG00000005332",3.20246295017006,"560622"
"219","si:ch211-195b21.5",81.235194768951,0.0560683205672697,0.24155110110735,0.23211784301638,0.816446486588348,0.934844646011062,"ENSDARG00000007129",1.20279390872148,"114405"
"220","fam98a",24.920477785365,-0.326721623773782,0.409936462376722,-0.797005521000795,0.425447824880868,0.715951846275293,"ENSDARG00000021389",-0.14538704078624,"767729"
"221","rasgrp3",96.3784411054404,-0.199422847660393,0.224274339612331,-0.889191549978947,0.373900143359098,0.675917680038688,"ENSDARG00000003570",-0.0162334864164708,"796270"
"222","ltbp1",28.64500832677,0.219151292067102,0.337012434200028,0.650276576848878,0.51551358431672,0.783786903845416,"ENSDARG00000010721",1.66259162414251,"449776"
"223","ttc27",82.0876193525716,-0.21166257348666,0.254713497844064,-0.830982948599919,0.405983262096137,0.702406972428266,"ENSDARG00000040942",-0.0985566534055705,"791524"
"224","birc6",2291.81624077789,0.0269452866182186,0.0755419102101338,0.356693212327638,0.721321487513893,0.894892980058343,"ENSDARG00000062699",1.32667034993439,"777666"
"225","slc8a1b",659.27427719279,0.16250617088444,0.124591249569892,1.30431447991281,0.192126380276777,0.490746042684524,"ENSDARG00000012699",2.64960189288489,"100006662"
"226","dicer1",1669.94945697496,-0.183212514430309,0.0781180645498238,-2.34532838833271,0.0190103277613546,0.124763002676919,"ENSDARG00000097169",2.96277288110731,"192330"
"227","pou3f1",139.640025752291,0.380001131971526,0.184514870066889,2.05946074608388,0.0394501216764733,0.19763864236607,"ENSDARG00000045372",4.23271814737376,"751763"
"228","ephb6",139.391128818388,0.0327528296342048,0.209273037548463,0.156507641968067,0.875632896052382,0.95738130022901,"ENSDARG00000041421",1.13280834431282,"492506"
"229","si:dkey-26c10.5",59.5004912661871,0.246880640929016,0.288177186289155,0.856697381593896,0.39161215080174,0.6914396145499,"ENSDARG00000018743",1.9374833402021,"335616"
"230","zgc:92606",313.651715974025,0.4642449460887,0.143719752574957,3.23020975037215,0.0012369943179328,0.0186549311761564,"ENSDARG00000034933",7.69507077900772,"559384"
"231","leng8",6743.64416979434,-0.0362473909109477,0.121517098594058,-0.298290457312814,0.765481486931573,0.914319496174943,"ENSDARG00000102277",-0.732749751540431,"436701"
"232","tpi1b",403.948814549162,0.342622874298595,0.125277269945504,2.73491651316824,0.00623960993731286,0.0608884980364921,"ENSDARG00000025218",6.07683760860065,"563124"
"233","lpcat3",36.604182682384,-0.690856834244205,0.324807161834976,-2.12697537314527,0.0334221294412282,0.177920857083963,"ENSDARG00000069328",2.39853704027361,"571606"
"234","clstn3",4224.70652861015,0.335139536709534,0.0912823923988414,3.67145873264588,0.000241170023447907,0.00567662843381363,"ENSDARG00000068701",9.33000838173066,"791210"
"235","pex5",61.3100939755342,0.115269179912886,0.240101428333815,0.48008535689603,0.631166699969723,0.849836437850259,"ENSDARG00000041217",1.46018526754412,"100005903"
"236","si:ch211-69g19.2",14.5947884452891,-1.13940312411636,0.558396949290286,-2.04048952195123,0.0413015935984561,0.204070606365209,"ENSDARG00000055632",2.18685419384053,"497280"
"237","LOC110437906",11.0365115851897,-0.0354378883017182,0.538822858972028,-0.0657690885077278,0.947561666730394,0.981720574142192,"ENSDARG00000034007",-0.946136739477066,"436601"
"238","abhd15a",36.8449438539535,0.485873906418512,0.329941974572431,1.47260410576179,0.140857817078287,0.415169415519607,"ENSDARG00000003776",2.96000428688642,"445319"
"239","tusc5a",52.9342608488993,0.824064818573099,0.284723781331174,2.89426058729739,0.00380052610573885,0.0429103735682435,"ENSDARG00000045695",6.57261577295431,"100002407"
"240","poldip2",97.6360181852182,-0.302760935073167,0.25740558365256,-1.17620189421309,0.239514207749263,0.545069443359009,"ENSDARG00000037020",0.429142541346786,"568360"
"241","tmem199",49.1291396368547,0.194158379897993,0.268195000294137,0.723944815097424,0.469099615247454,0.74850769332951,"ENSDARG00000061203",1.75694013384108,"556121"
"242","smtnl",14.7187611041363,0.353660736505585,0.476080363096231,0.742859323593018,0.457566854639893,0.740311113268956,"ENSDARG00000098874",1.78183227458214,"553360"
"243","tpst1",835.57435062755,0.0392637973163106,0.0940572369973509,0.417445786945841,0.676352370246807,0.873618808870796,"ENSDARG00000016415",1.39104108098526,"100150732"
"244","sgsm2",140.117640381186,-0.0335806576543867,0.167511630778754,-0.200467618267889,0.841114880821748,0.945289823451217,"ENSDARG00000057805",-0.826972971925517,"394130"
"245","timm50",58.2379036659429,0.321207228411433,0.261235198016085,1.22957101818896,0.218857788412433,0.523331010699893,"ENSDARG00000092269",2.5193331280761,"333999"
"246","dhx40",39.1923803000938,0.0475309046683009,0.29157653773605,0.163013475080524,0.870507825008471,0.956129835830557,"ENSDARG00000036791",1.13867853071783,"266796"
"247","itgae.1",57.5643039426053,-0.642447791923954,0.300387008961064,-2.13873360950582,0.0324572490059377,0.17442441904246,"ENSDARG00000008494",2.42783147076638,"558010"
"248","cul5a",31.4757553042303,0.255061388661124,0.479134301267997,0.532337985375126,0.594491928047164,0.829973289316315,"ENSDARG00000003113",1.52004814066061,"334337"
"249","mrpl28",15.1080529812416,-0.0979893434657122,0.544753709252832,-0.179878249200196,0.857248151289353,0.952183472059839,"ENSDARG00000003046",-0.845972155799049,"572154"
"250","relb",74.66634407398,-0.0186128073363649,0.305120090509175,-0.0610015791005581,0.951357951459187,0.982993089432518,"ENSDARG00000061110",-0.950135107549112,"101884924"
"251","clptm1",78.8836040224503,0.031808101581896,0.314611590266836,0.101102764697633,0.919468883382614,0.971890323727654,"ENSDARG00000007918",1.08395907631232,"550343"
"252","plin2",35.5107018569199,0.277705171403225,0.303030614348539,0.916426124140103,0.359443438538402,0.662720451386641,"ENSDARG00000044246",2.0231984478894,"326808"
"253","pcdh19",1698.38280913823,0.0120183447496243,0.0721027829754893,0.166683507260876,0.867619083279581,0.955867220143971,"ENSDARG00000057995",1.14200250479001,"565440"
"254","gria2b",5495.3316020479,0.00537327451385208,0.0875962815642456,0.0613413539695879,0.951087357087325,0.982993089432518,"ENSDARG00000023672",1.05014936251946,"563584"
"255","pdgfc",25.3601792461232,0.266377691490862,0.425351263690441,0.626253438580882,0.531148721226376,0.793096865295383,"ENSDARG00000027234",1.63271321931549,"447936"
"256","sh3tc2",40.0822150513328,-0.351789229688326,0.301568929850675,-1.16653008604871,0.243400191755582,0.549119546468192,"ENSDARG00000005095",0.413048310608224,"566441"
"257","ablim3",58.3643913087716,0.249725667591376,0.265475768415796,0.940672171632056,0.346872884148015,0.65273616622927,"ENSDARG00000024775",2.05879689425351,"563306"
"258","lonrf1",740.077641492456,-0.313154411930303,0.121148715377788,-2.5848760422574,0.00974140126042014,0.0809326386547638,"ENSDARG00000060236",3.63137030510259,"336266"
"259","med7",27.6959700656799,0.600061547562563,0.358569795402429,1.67348604164805,0.0942316521423912,0.330306169696594,"ENSDARG00000061169",3.36199914383439,"554129"
"260","cyfip2",1022.49178061105,0.0400560525430756,0.0969454729028402,0.413181258945637,0.679473817838031,0.875348269786983,"ENSDARG00000037553",1.38643657764466,"550481"
"261","zdhhc24",69.7258812602043,-0.358804667264767,0.221538408049912,-1.61960479188751,0.105317199593153,0.352546428204859,"ENSDARG00000014556",1.25077853421425,"767634"
"262","si:ch73-335m24.5",452.690110019695,0.0243666156883006,0.13885381996804,0.175483941989561,0.860699387434355,0.953582112869869,"ENSDARG00000044943",1.1500099790333,"566608"
"263","clic2",16.2690071493141,0.531732584117285,0.532852556638209,0.997898156803468,0.318328745869223,0.629448493934873,"ENSDARG00000099798",2.14467063815538,"541417"
"264","si:ch73-335m24.2",95.611326082116,0.389353207838763,0.306339217417285,1.27098714660618,0.203733221328615,0.503728741407968,"ENSDARG00000063684",2.59094387955946,"393551"
